N1.AVG_Signal	N2.AVG_Signal	CQ1.AVG_Signal	CQ2.AVG_Signal	0.1%1.AVG_Signal	0.1%2.AVG_Signal
171.1693	148.4746	169.3162	184.5602	139.264	137.2909
207.4629	219.0609	240.7531	214.8781	226.3894	239.5368
139.7875	131.1718	119.8317	117.2514	127.189	116.7959
79.4398	82.2851	83.47816	79.20181	70.26753	80.61227
213.2383	177.9326	170.8127	175.5559	165.683	139.9676
110.1472	135.6773	103.9221	104.6593	111.6295	106.5173
152.984	147.6634	148.455	145.9814	125.4399	147.1055
263.2817	230.6395	238.7079	220.8063	225.0972	211.6686
170.9152	166.3985	145.7259	163.9624	160.8981	141.9317
119.7017	108.5921	95.47157	106.2962	93.04701	103.1289
644.1868	660.3535	311.5197	370.1668	339.1319	327.0611
75.00631	92.28273	97.00202	67.13931	86.81452	81.4019
486.9106	484.7457	170.5629	185.3768	251.9475	236.3423
19968.23	19041.75	17186.2	17137.54	19698.81	18085.49
109.5083	111.243	103.3377	87.79858	100.5873	99.87387
115.5054	110.5789	102.8405	100.2873	104.3695	106.9602
228.2046	232.3363	217.5491	215.454	184.554	177.3031
206.7332	204.6176	180.7164	187.2989	188.7783	185.3747
158.448	137.9397	135.2844	140.4665	159.9748	155.8221
162.3796	167.5625	175.6428	186.056	124.6984	142.6372
135.7445	130.0692	123.7918	143.8439	143.1239	122.1886
167.4128	167.3946	164.9837	143.958	150.164	161.2816
132.5209	135.8748	124.9322	129.5894	123.7197	137.5141
171.6095	169.9105	175.6017	182.3293	153.2899	151.8645
124.9036	141.5929	124.3153	129.28	120.2262	127.3613
177.1541	172.3108	209.1547	193.5345	149.9972	148.8035
133.6817	147.5281	145.8642	132.7415	132.972	125.1763
122.2293	144.1152	136.6956	139.6266	116.8204	132.2063
405.5084	403.655	287.2891	324.7938	223.2247	258.0943
158.5885	162.5818	156.864	156.3332	140.6881	143.4258
110.8669	131.7819	115.3018	130.3533	125.2163	108.6395
332.0954	334.0094	419.8045	294.4937	214.3119	196.7803
3534.962	3816.056	4614.244	4142.042	5750.436	5773.345
125.9679	133.655	138.8073	121.9013	114.7231	115.8068
109.169	107.2287	107.0502	109.3248	99.00669	95.23089
360.22	347.6019	384.8272	374.9375	283.9559	324.65
241.8434	234.2858	212.0411	234.0737	231.3277	203.2838
106.0828	118.4317	103.3545	99.75109	96.08959	105.0965
182.5357	182.3904	174.6838	167.69	163.6504	162.6654
143.7424	112.201	132.9103	120.51	116.4309	120.8505
113.33	111.342	114.9847	107.6331	107.4632	107.3677
136.3111	142.5934	143.4572	124.8184	112.8463	121.177
169.9896	161.8302	146.2462	173.1373	152.8584	152.6154
129.0158	155.5237	156.2987	137.0311	125.3249	132.9012
150.2104	135.6446	143.3837	137.1526	121.2878	126.4072
146.7759	146.5834	150.646	144.7131	141.0903	140.9884
191.0922	207.2738	206.8604	236.4374	187.9606	193.5673
523.9673	531.3005	700.3317	698.1747	566.3202	626.7277
516.9835	516.6157	414.2251	457.0491	430.6029	474.2228
161.9668	154.9527	180.1831	168.0544	149.252	158.8506
151.4932	163.888	146.1628	151.5404	142.4436	165.106
896.0748	840.8977	807.3793	811.2435	522.2233	540.3498
149.5931	158.7747	153.0542	159.7706	146.2327	141.5564
660.7198	679.3676	218.4715	226.9926	473.2662	496.9066
143.2208	128.1994	145.8381	151.583	133.3645	127.7344
99.68267	88.89005	97.22894	91.41651	96.76167	87.01202
195.5929	198.7983	193.0057	193.1324	194.4005	194.91
149.2845	147.4256	137.4994	137.2516	140.4258	135.08
111.6518	113.9035	120.9042	109.6095	109.5086	101.7716
109.5976	128.4056	114.6903	122.7163	126.1144	110.0571
105.7013	110.8203	111.9186	108.406	98.93774	92.47927
2266.079	1698.015	1971.338	2113.123	1760.358	2156.538
110.3054	110.3931	105.2442	97.43116	95.52847	107.5533
176.4144	160.4091	177.5845	140.629	175.1528	159.8732
135.7056	132.0337	131.1056	120.5711	134.1224	146.1368
818.1714	816.1837	672.6683	572.9902	504.6383	592.6946
172.6055	156.953	149.4999	147.6598	156.9157	119.2068
166.5466	150.6912	160.7357	161.6161	131.9818	145.0707
781.6954	857.4012	482.4523	438.2536	445.7175	473.7104
1119.806	998.101	1545.619	1434.576	876.4695	848.8467
120.0298	137.6421	127.8227	117.3712	131.2202	117.6039
235.4752	237.7995	246.7337	251.4093	205.7868	237.4516
170.4564	158.5411	161.3374	147.4903	141.2243	163.7977
98.36263	111.8053	103.4628	100.1378	96.62546	98.8476
171.4706	186.8792	163.4514	159.5118	171.1753	155.896
1894.241	1764.833	665.0731	822.1631	1126.716	1065.24
129.831	137.7782	124.1505	105.0157	114.7834	110.5072
169.3579	184.6557	173.9672	154.6965	144.2162	148.4859
142.651	140.5269	136.0354	138.7693	139.31	135.987
478.6009	453.3174	293.085	318.8679	278.8249	274.0768
183.1112	163.3392	154.6456	147.2713	149.7208	144.6147
142.707	164.5078	141.9805	148.3303	129.9741	133.9709
12480.42	12893.74	9258.332	9226.803	8740.451	8457.386
1478.933	1522.229	1323.048	901.8798	994.1996	960.1155
131.6749	134.7822	129.4063	130.2249	115.2589	152.9734
415.7853	383.0537	301.6712	300.7174	303.4619	260.7013
192.3181	174.3478	212.4797	230.0478	303.0052	294.7029
66.91272	74.74757	80.09022	73.4156	71.02795	67.0321
155.2656	187.201	160.3778	145.96	151.1275	148.5499
5253.259	5034.39	1797.85	2271.896	2804.283	2765.595
3056.562	3220.557	1856.053	2928.049	1919.741	1768.956
157.2697	166.822	177.6483	156.9805	179.0191	154.6838
179.6364	195.571	193.6192	167.9439	151.5405	159.1064
2328.777	2794.715	1196.644	1386.736	1680.982	1855.962
255.6883	247.1275	245.744	216.8748	307.5453	281.3132
139.6747	155.1663	134.6529	119.8833	149.2163	149.4657
192.8987	199.4532	200.5128	188.8535	185.5412	174.198
306.7583	288.4269	248.2049	292.1385	218.9055	240.4108
117.1162	118.7181	108.8009	108.0982	90.56277	100.4189
7407.347	6501.414	5505.872	4976.053	5516.229	5508.427
109.9916	114.0826	124.0473	108.6294	118.6209	107.918
122.1523	89.81606	94.87057	75.54016	73.63047	76.63417
111.0683	123.3691	111.9059	121.2862	127.2821	98.13797
231.9124	291.4698	246.6452	209.3922	198.6654	186.2655
135.0463	129.7009	133.189	140.9928	119.539	115.9062
2218.446	2167.601	3284.455	3361.927	1552.242	1516.077
170.0601	175.5823	222.9993	225.6862	136.615	134.9253
81.26036	82.70885	82.30063	94.67512	74.19659	69.53826
154.9329	152.0595	179.6139	162.9944	167.5553	146.4332
169.6703	158.312	163.6823	151.5859	148.4204	168.8321
186.6255	173.9728	156.4126	159.0643	135.2181	141.7553
195.2736	195.7944	193.3061	203.8123	166.5989	169.9519
156.4414	153.2272	140.778	135.8262	126.183	113.6318
112.4525	110.771	104.1135	90.26263	99.93372	94.67772
309.8969	321.7598	180.807	184.1205	248.6015	265.3016
126.7151	123.3006	117.1007	124.139	117.1035	114.1205
238.7003	232.5466	195.2923	186.9842	197.3357	213.8098
84.77586	88.54893	86.38345	75.00822	79.18482	86.18957
174.703	149.7225	125.8139	121.1849	127.6811	138.8432
116.9221	122.1415	106.332	126.9923	115.3889	125.35
137.5504	151.5108	126.655	118.9697	113.0148	119.9504
234.5472	213.6426	210.9891	206.9021	199.081	196.1553
20026.21	18948.22	27812.52	30926.58	20316.4	18905.87
135.3185	133.7872	131.8482	134.4319	126.3349	117.956
134.2291	123.1325	130.3963	132.9371	117.5862	115.7945
295.5678	291.6539	383.0672	374.4196	265.1432	314.0727
1291.706	1084.4	1112.082	855.6682	982.7097	867.8173
488.5185	410.5151	407.3587	351.9215	359.5671	403.7187
423.6376	422.4755	382.4113	310.9573	415.1413	474.0115
182.3785	206.415	179.6073	199.2051	175.7203	174.2386
161.5492	156.8989	167.2847	148.5002	139.6233	165.6391
175.8965	187.4732	182.6045	181.1838	161.3356	182.5306
18430.38	19858.8	15990.83	14567.98	16443.79	14703.26
154.1506	145.5229	133.6307	156.8911	151.4976	136.3996
743.3058	742.82	437.3529	473.9668	710.8818	615.2156
166.4182	166.4151	165.3368	168.8362	139.6754	175.1954
124.6344	122.3885	117.3364	116.5332	100.2758	119.8599
628.2385	623.0238	293.0836	358.8897	288.131	296.2309
350.6142	352.2151	251.5884	223.6416	249.8183	281.9603
10836.29	10076.35	10612.42	10764.74	9216.768	8851.495
103.7146	104.9436	108.2231	110.6666	96.40577	106.7844
4528.789	4576.256	1819.803	2217.74	3209.864	3025.782
144.8213	142.4198	138.9641	140.3172	129.648	136.9331
106.143	106.4916	102.4253	97.56074	83.36375	88.32471
175.0386	175.2768	170.9052	167.2504	165.8215	174.513
143.2596	158.4356	147.0439	148.7953	145.0925	142.5452
122.576	136.0687	136.657	126.2016	115.2035	113.6646
421.8136	432.3682	329.0702	331.9968	272.7306	267.7002
1658.507	1517.615	1299.398	1546.095	1118.946	1188.927
1103.849	1098.117	624.2819	754.3996	1174.594	1330.739
125.2095	126.68	114.6961	129.183	123.1908	130.5129
132.2301	146.0479	233.4014	229.8488	133.7944	132.5221
106.0077	124.5212	137.7208	112.9605	105.9732	132.5718
3492.065	3230.968	2129.795	1270.423	2525.711	2367.808
6024.595	5644.669	3592.167	3526.161	3836.174	4069.662
1662.665	1673.165	2187.958	1774.36	1386.258	1482.523
616.5527	611.8193	310.7367	369.5383	372.7437	360.2453
155.6207	141.2521	135.9814	139.1813	127.5804	130.6013
3574.554	3728.989	4269.159	3574.136	3601.378	3933.545
347.276	343.924	359.3084	301.3859	331.9752	376.8745
159.2928	175.3051	138.8778	138.5358	127.5734	135.6732
39848.48	42244.34	40984.79	36489.51	58713.22	54176.97
9651.49	9382.068	6068.72	6174.491	5437.406	5680.431
368.0392	340.0241	143.1877	176.8458	118.4137	110.7025
278.0115	279.744	262.7037	230.0118	281.3972	233.7035
180.1827	182.4586	186.0562	178.4155	190.755	181.2785
29143.89	31089.79	30891.97	30829.16	37042.88	33878.52
1349.729	1192.24	788.3493	736.0828	842.4419	850.2863
179.8431	181.9189	195.0302	219.8677	177.6667	174.9456
14783.46	15924.13	26145.83	21982.39	19917.16	17337.69
263.3663	263.7083	508.2418	377.8565	843.9384	890.6129
261.8939	363.4904	1447.592	1236.144	478.5769	482.38
347.5837	393.1895	286.2619	358.9319	496.7556	542.2741
1009.009	1007.739	461.3214	574.4794	874.9683	854.563
447.6935	452.5065	330.7814	350.2824	310.6725	294.2887
2529.9	2578.347	1701.594	1690.891	1278.337	1296.944
380.9297	387.39	474.0103	512.0973	281.3854	300.9559
206.8182	206.1638	197.1014	203.1069	208.4567	201.1233
185.4842	158.6324	179.8915	164.1621	182.6411	152.7988
182.252	178.0089	147.2563	132.3516	136.9514	142.0308
157.6533	160.0057	159.3041	142.682	147.5993	134.3725
335.7285	354.0285	340.7427	330.0849	423.3629	466.279
148.7029	161.2173	133.1538	129.717	130.2982	151.4425
16852.06	16908.34	16055.03	15442.91	18241.84	16985.24
302.4881	326.601	274.0942	300.7145	255.5701	256.6996
194.9037	178.6008	176.1634	171.4084	178.6157	173.7887
299.9574	293.7527	407.7388	378.2004	230.5042	236.0417
111.5292	127.8932	143.3595	133.6608	120.5174	114.7384
320.7161	371.7726	296.0479	254.0042	300.7633	306.0873
178.9975	187.6536	151.1348	158.8271	140.7567	174.009
278.6203	315.3648	177.4176	227.0618	228.3308	208.3007
86.40486	94.71947	86.55086	91.34116	79.25323	86.78516
5220.306	4987.645	7288.962	8254.966	4307.082	4059.7
9438.267	9697.043	6274.766	6412.868	6077.294	6093.728
236.6761	270.864	228.4694	227.6455	258.7953	285.3308
11543.41	10929.4	10102.22	11447.06	8100.624	8400.587
117.8073	129.4535	111.1002	116.2789	120.452	135.9499
242.5106	268.7879	282.642	255.9411	258.5389	251.2945
138.1407	121.6678	145.193	125.7437	153.7084	143.6148
857.5771	869.3425	726.382	811.3762	612.8814	649.5678
465.9872	508.8588	236.9073	229.5948	185.179	205.2943
1359.115	1444.585	1536.807	1435.1	687.1477	715.623
385.3591	444.2817	695.1299	595.9619	649.6215	632.5523
172.1441	191.8325	100.5523	125.6872	108.1096	97.23362
14641.53	16002.52	14429.98	13717.38	13653.93	12933.79
1664.992	1606.404	776.4121	847.1436	1448.611	1655.277
155.6903	145.7713	161.8522	167.9568	161.4855	138.8884
158.1525	141.8956	172.7809	156.5006	117.9227	151.8038
3672.24	3679.119	2883.726	2275.75	2056.293	2295.327
4617.692	5344.177	7180.313	6984.084	3077.667	3053.659
2281.794	2280.037	3696.978	3542.73	1650.491	1761.587
434.1019	421.576	692.2588	666.5624	445.4612	504.4254
4940.707	4882.47	4398.066	3652.459	4657.537	4765.506
1432.165	1432.713	1700.26	1155.682	1622.44	1503.407
573.8571	523.2872	597.3405	527.0396	636.3454	695.1712
155.9097	135.943	134.2098	136.1793	153.31	155.2383
431.8593	427.6705	306.7766	250.9339	482.9673	510.402
90.48411	94.95836	99.89273	91.6937	96.24524	94.82557
158.724	137.0576	162.4738	132.0708	128.8537	135.3874
5510.198	5514.051	4176.348	4547.163	3327.956	3561.279
139.1105	142.8218	150.2637	134.4833	125.5419	126.3632
289.7361	313.9083	295.2328	267.6204	322.601	311.8351
1096.826	1147.326	531.4073	628.8285	629.7239	710.7408
134.9462	149.7079	137.7173	157.8702	146.8561	141.385
8605.839	7504.322	15374.18	14671.44	5087.164	5061.247
31299.66	31944.58	30163.27	30076.07	28223.99	27122.79
188.6163	222.307	200.2642	197.7426	186.2165	185.2803
129.6441	152.0035	142.0471	150.6712	125.9645	119.4755
351.0234	360.0292	188.3341	188.0313	210.4809	232.5311
158.8608	158.833	154.4634	157.26	145.1094	153.3091
171.1658	185.566	164.8475	157.3946	165.1866	179.8029
167.8124	181.5757	180.0535	164.5223	173.2221	165.2356
3156.276	3121.084	2643.757	2261.162	2429.118	2231.526
1533.581	1614.171	639.1035	970.5854	820.6691	794.7101
1203.87	1263.804	1014.971	905.7675	1113.224	1266.096
219.2728	251.7738	261.6255	253.442	230.5274	217.6134
122.1785	119.7518	122.4592	116.9329	116.1955	118.186
6066.219	6346.764	4081.285	4073.642	4440.626	4547.208
382.8047	376.2309	536.4634	492.5115	280.8591	322.063
2036.332	2105.592	1630.37	1687.508	2061.363	2051.405
251.0028	229.0984	239.9875	202.215	180.1942	209.7711
2410.569	2197.366	1014.723	1284.786	1620.011	1725.21
197.0228	172.6713	166.9418	179.3656	164.2975	173.3213
126.2884	126.0508	118.7412	130.7106	130.0605	134.1333
204.9423	192.8358	201.2167	180.021	188.2343	200.5705
641.5256	700.8909	503.6797	556.1353	403.8596	415.3993
98.17022	88.74869	88.46729	93.12263	82.98878	83.95981
17634.53	18481.81	13754.64	14543.46	13739.39	12772.84
675.5837	624.3114	431.348	408.519	435.6858	411.1066
2165.039	2082.827	1204.478	1126.701	1023.125	885.0889
3296.101	2964.99	1911.602	1827.656	2065.399	2080.738
1062.759	1032.235	670.9178	685.7687	683.2191	841.2075
1871.063	1750.87	1834.069	1772.16	1727.95	1418.515
11553.61	11967.79	21063.1	18827.89	26003.89	26970.36
582.9161	607.633	252.4042	201.7101	443.1697	446.5475
172.9212	186.7658	191.2173	215.5117	162.067	157.4374
3435.284	3139.877	1245.153	1302.246	1546.538	1470.77
125.8165	121.1883	202.0367	174.7704	119.69	118.426
112.8917	108.3196	101.7928	112.1774	93.76049	104.9985
222.9158	196.3629	172.0955	154.2434	174.4615	179.2749
232.7491	234.6184	237.131	206.3469	182.7818	190.6642
396.5572	384.4641	276.1812	280.9058	276.707	308.7245
281.2443	262.1078	193.5512	191.5071	231.9871	236.6209
116.6165	111.8261	126.8859	117.6809	109.4001	103.725
130.852	145.7182	126.2276	123.8846	120.8016	115.5732
94.65453	102.2684	87.87506	91.36078	88.41814	82.36467
136.1328	126.2056	106.0715	120.7611	109.3049	117.3346
286.8171	300.9953	193.7836	226.2286	206.5427	216.5296
418.7104	404.9349	298.3357	256.0276	238.0173	249.8213
2203.061	2268.202	676.6554	700.3056	1637.146	1477.372
1189.269	1136.593	585.6021	396.89	654.359	624.8317
802.8542	851.723	408.5975	400.9575	1142.476	1295.662
282.4006	307.07	145.334	164.1857	210.7551	205.8151
1348.701	1486.191	1120.018	833.2076	2838.034	2944.199
213.2997	197.0481	199.6644	207.1676	181.8333	193.5927
971.4418	963.806	712.657	796.4155	737.7938	673.986
134.9815	118.9703	149.5224	122.3625	127.0462	128.1428
777.1365	727.1958	441.5809	436.5278	462.1389	499.1261
140.8813	153.1418	115.4349	121.9089	112.7963	112.9634
255.9599	251.4609	301.9738	281.7072	214.5715	244.0295
159.7403	154.1765	176.6049	198.7636	148.3671	155.0032
3464.549	3699.582	1839.138	2134.019	1894.135	1831.638
255.4022	251.4922	140.2045	137.8396	201.3575	216.2339
164.9611	150.2486	166.9358	172.8585	162.3249	150.7169
473.8672	522.721	510.5611	489.1881	408.9057	443.3062
12233	11951.65	7852.629	8669.843	7769.62	7574.059
233.8512	236.3545	376.4658	444.3271	222.0707	291.856
109.7879	113.1518	109.0858	97.21716	104.0392	97.16547
811.8989	811.776	341.1554	324.5659	461.4527	455.5067
168.773	158.4661	175.3576	163.0026	156.9102	165.0909
6433.342	6503.107	6217.567	5718.947	5694.518	4879.107
108.7353	97.18774	105.4654	113.2851	104.8527	104.4659
2486.317	2415.943	837.612	750.8624	1459.9	1507.792
132.4757	116.2811	114.6196	126.5718	101.2676	116.8027
96.87224	95.8197	93.45572	79.96111	92.51622	95.70821
329.2764	306.3838	370.0367	384.6446	615.6185	662.1028
1798.528	1907.904	1790.444	1850.93	1427.415	1311.153
163.5181	153.0419	159.3872	148.2791	165.3766	165.0542
165.6349	179.2184	174.6208	156.272	137.4916	171.9737
163.2819	150.2793	163.6541	148.3682	155.5278	138.3898
170.4064	169.536	153.8088	153.7136	146.6416	139.2391
399.8985	357.6284	556.0231	559.7794	659.8711	660.3422
493.5658	465.8013	642.3676	690.7406	831.4203	812.6561
213.7687	271.3443	179.6387	203.5156	237.1725	217.7055
826.0171	804.8721	1745.21	2142.835	812.9755	854.7897
223.2034	201.7894	223.0407	273.5408	203.4366	220.9574
1723.777	1663.355	1364.355	1420.847	1444.052	1476.276
198.0284	197.9852	182.8335	208.9855	183.3009	191.2416
207.1875	231.1798	277.3293	279.4491	287.567	279.5035
522.9475	515.9155	464.5925	427.8406	345.1588	350.3259
2111.41	2252.714	1033.297	876.4506	1080.034	1094.978
204.1566	199.7725	502.9958	479.3203	186.2223	188.4684
214.2492	200.8998	195.9565	217.2115	207.4328	198.6046
100.2967	118.2673	123.119	123.3126	113.3573	121.9908
693.3433	692.8998	447.7045	491.7822	1317.721	1363.145
4315.712	3893.969	7114.162	7637.503	4217.573	4630.653
1787.659	1971.325	3437.835	3513.069	1922.145	2190.275
362.6039	325.7637	330.6884	360.5527	299.2863	274.5189
34442.04	33203.02	34095.26	32671.52	26574.18	25818.35
573.0653	497.7643	1016.593	1231.433	357.034	349.8061
1689.685	1639.202	1855.315	1809.629	1155.536	1070.548
169.0626	176.575	167.0408	168.6997	159.9263	163.5435
74.91568	93.60335	74.05811	76.6285	82.35924	87.02524
186.2545	190.1684	165.7346	168.9248	178.8397	180.5026
228.9835	239.6656	216.4608	205.8165	220.81	235.0215
943.2295	903.9862	407.2469	341.2124	457.9265	453.2549
155.3166	154.4646	149.5585	156.9795	140.4875	136.5586
420.2272	476.9142	267.7863	285.2581	337.4358	347.6473
124.4825	145.8591	222.6635	221.3145	281.2039	282.6575
332.2584	309.372	280.9155	269.03	363.5675	387.958
7395.15	7410.403	2666.264	3312.368	4140.517	4803.751
32227.54	31939.77	29685.87	29073.68	25731.59	27542.2
310.0522	347.6371	201.669	206.4846	257.8672	266.7225
338.6727	319.0507	304.7893	302.6512	307.1198	334.9276
204.4984	196.3445	460.3815	566.9667	154.7068	158.3557
121.3279	106.0188	109.8908	125.9545	108.1564	108.5736
195.9631	197.2596	164.9287	145.1904	127.673	141.3421
484.527	475.4285	366.6889	399.1126	287.8513	258.1409
443.3694	403.3631	165.7833	200.5026	244.3285	252.265
557.7438	507.8181	197.7526	241.188	329.8009	322.5167
134.3102	141.3663	135.0849	133.0451	138.1503	130.6734
1212.078	989.8314	396.0656	426.5353	990.4275	1042.452
46718.2	40937.95	44721.11	44237.29	41705.73	42792.32
22574.33	22635.58	20235.5	21042.49	21069.9	18574.55
161.9492	159.6915	158.4961	163.2721	141.8415	151.6776
3741.976	3733.075	1668.549	2040.626	1325.228	1318.525
153.3846	150.2946	148.9074	154.0882	144.8256	153.9423
131.8639	143.7069	142.742	141.4911	138.9074	147.5455
122.0437	120.4165	132.1719	131.1524	112.353	120.3162
1813.848	1804.067	7363.906	9042.224	3352.205	2995.973
631.2228	670.1751	402.7028	495.3673	584.8553	580.0996
129.944	105.0452	114.56	129.4035	104.4265	108.8741
147.5806	176.791	158.2897	156.9409	136.9792	143.7435
749.9582	697.6995	758.0945	865.0876	776.8459	854.7108
435.6606	433.3015	295.063	400.5215	312.4554	299.7913
100.4803	102.6787	90.03512	94.15145	95.30715	63.69754
175.7874	172.7082	189.373	173.6377	182.581	163.9738
